symbol,company_name,isin,series,market_cap_cr
SCHNEIDER,Schneider Electric Infrastructure Limited,INE839M01018,EQ,26429.36
SCI,Shipping Corporation Of India Limited,INE109A01011,EQ,13834.23
SCILAL,Shipping Corporation of India Land and Assets Limited,INE0PB301013,EQ,2086.31
SCODATUBES,Scoda Tubes Limited,INE090501011,EQ,0
SCPL,Sheetal Cool Products Limited,INE501Y01019,BE,0
SDBL,Som Distilleries & Breweries Limited,INE480C01038,EQ,1519.62
SEAMECLTD,Seamec Limited,INE497B01018,EQ,4027.32
SECMARK,SecMark Consultancy Limited,INE0BTM01013,EQ,0
SECURKLOUD,SECUREKLOUD TECHNOLOGIES LIMITED,INE650K01021,EQ,0
SEDEMAC,SEDEMAC Mechatronics Limited,INE00XB01019,EQ,12237.59
SEIL,Shanti Educational Initiatives Limited,INE440T01028,EQ,3176.53
SEJALLTD,Sejal Glass Limited,INE955I01044,EQ,0
SEKURITIND,Saint Gobain Sekurit India Limited,INE068B01017,EQ,0
SELMC,SEL Manufacturing Company Limited,INE105I01020,EQ,0
SEMAC,Semac Construction Limited,INE617A01013,EQ,0
SENCO,Senco Gold Limited,INE602W01027,EQ,5542.66
SENORES,Senores Pharmaceuticals Limited,INE0RB801010,EQ,5946.67
SEPC,SEPC Limited,INE964H01014,EQ,1123.56
SERVOTECH,Servotech Renewable Power System Limited,INE782X01033,EQ,0
SESHAPAPER,Seshasayee Paper and Boards Limited,INE630A01024,EQ,1443.63
SETCO,Setco Automotive Limited,INE878E01021,BE,0
SETL,Standard Engineering Technology Limited,INE0M4D01010,EQ,3173.91
SETUINFRA,Setubandhan Infrastructure Limited,INE023M01027,BZ,0
SEYAIND,Seya Industries Limited,INE573R01012,BE,0
SFL,Sheela Foam Limited,INE916U01025,EQ,7679.41
SGFIN,SG Finserve Limited,INE618R01015,EQ,3417.14
SGIL,Synergy Green Industries Limited,INE00QT01015,EQ,0
SGL,STL Global Limited,INE353H01010,EQ,0
SGLRES,SGL Resources Limited,INE967B01028,EQ,0
SGMART,SG Mart Limited,INE385F01024,EQ,7068.03
SGRL,Shree Ganesh Remedies Limited,INE414Y01015,EQ,0
SHADOWFAX,Shadowfax Technologies Limited,INE12UN01015,EQ,12761.35
SHAH,Shah Metacorp Limited,INE482J01021,EQ,0
SHAHALLOYS,Shah Alloys Limited,INE640C01011,BE,0
SHAILY,Shaily Engineering Plastics Limited,INE151G01028,EQ,13662.89
SHAKTIPUMP,Shakti Pumps (India) Limited,INE908D01010,EQ,6632.64
SHALBY,Shalby Limited,INE597J01018,EQ,1826.45
SHALPAINTS,Shalimar Paints Limited,INE849C01026,BE,0
SHANKARA,Shankara Building Products Limited,INE274V01019,EQ,0
SHANKESH,Shankesh Jewellers Limited,INE1WFC01025,EQ,0
SHANTI,Shanti Overseas (India) Limited,INE933X01016,EQ,0
SHANTIGEAR,Shanthi Gears Limited,INE631A01022,EQ,3389.31
SHANTIGOLD,Shanti Gold International Limited,INE06ZD01017,EQ,1628.29
SHARDACROP,Sharda Cropchem Limited,INE221J01015,EQ,8320.13
SHARDAMOTR,Sharda Motor Industries Limited,INE597I01028,EQ,4485.55
SHARDUL,Shardul Securities Limited,INE037B01020,BE,0
SHAREINDIA,Share India Securities Limited,INE932X01026,EQ,2989.16
SHBAJRG,Shri Bajrang Alliance Limited,INE402H01015,EQ,0
SHEKHAWATI,Shekhawati Industries Limited,INE268L01046,BE,0
SHEMAROO,Shemaroo Entertainment Limited,INE363M01019,BE,0
SHERVANI,Shervani Industrial Syndicate Limited,INE011D01013,EQ,0
SHILCTECH,Shilchar Technologies Limited,INE024F01011,EQ,4625.67
SHILGRAVQ,Shilp Gravures Limited,INE960A01017,EQ,0
SHILPAMED,Shilpa Medicare Limited,INE790G01031,EQ,10682.68
SHINDL,Sharat Industries Limited,INE220Z01013,EQ,0
SHIPROCKET,Shiprocket Limited,INE0FOO01011,EQ,0
SHIVAAGRO,Shiva Global Agro Industries Limited,INE960E01019,EQ,0
SHIVACEM,Shiva Cement Limited,INE555C01029,EQ,0
SHIVALIK,Shivalik Rasayan Limited,INE788J01021,EQ,0
SHIVAMAUTO,Shivam Autotech Limited,INE637H01024,EQ,0
SHIVAMILLS,Shiva Mills Limited,INE644Y01017,EQ,0
SHIVATEX,Shiva Texyarn Limited,INE705C01020,EQ,0
SHIVAUM,Shiv Aum Steels Limited,INE719F01016,EQ,0
SHK,S H Kelkar and Company Limited,INE500L01026,EQ,1774.55
SHOPERSTOP,Shoppers Stop Limited,INE498B01024,EQ,4124.72
SHRADDHA,Shraddha Prime Projects Limited,INE311M01018,EQ,0
SHRADHA,Shradha Realty Limited,INE715Y01031,EQ,0
SHREDIGCEM,Shree Digvijay Cement Co.Ltd,INE232A01011,EQ,1086.1
SHREECEM,SHREE CEMENT LIMITED,INE070A01015,EQ,87266.52
SHREEJISPG,Shreeji Shipping Global Limited,INE1B6101010,EQ,7851.85
SHREEPUSHK,Shree Pushkar Chemicals & Fertilisers Limited,INE712K01011,EQ,1152.84
SHREERAMA,Shree Rama Multi-Tech Limited,INE879A01019,EQ,0
SHRENIK,Shrenik Limited,INE632X01030,BZ,0
SHREYANIND,Shreyans Industries Limited,INE231C01019,EQ,0
SHRIKRISH,Shri Krishna Devcon Limited,INE997I01012,EQ,0
SHRINGARMS,Shringar House of Mangalsutra Limited,INE1B3L01017,EQ,2033.27
SHRIPISTON,SPR Auto Technologies Limited,INE526E01018,EQ,15529.1
SHRIRAMFIN,Shriram Finance Limited,INE721A01047,EQ,224707.08
SHRIRAMPPS,Shriram Properties Limited,INE217L01019,EQ,1466.26
SHRJAGP,Shri Jagdamba Polymers Limited,INE564J01026,EQ,0
SHUKRAPHAR,Shukra Pharmaceuticals Limited,INE551C01044,EQ,0
SHYAMCENT,Shyam Century Ferrous Limited,INE979R01011,BE,0
SHYAMMETL,Shyam Metalics and Energy Limited,INE810G01011,EQ,27449.83
SHYAMTEL,Shyam Telecom Limited,INE635A01023,EQ,0
SICAGEN,Sicagen India Limited,INE176J01011,EQ,0
SICALLOG,Sical Logistics Limited,INE075B01020,BE,0
SIEL,Superior Industrial Enterprises Limited,INE843L01012,EQ,0
SIEMENS,Siemens Limited,INE003A01024,EQ,127069.14
SIGACHI,Sigachi Industries Limited,INE0D0K01022,EQ,0
SIGIND,Signet Industries Limited,INE529F01035,BE,0
SIGMA,Sigma Solve Limited,INE0A0S01028,EQ,0
SIGMAADV,SIGMA ADVANCED SYSTEMS LIMITED,INE933B01012,BE,8505.33
SIGNATURE,Signatureglobal (India) Limited,INE903U01023,EQ,10888.17
SIGNPOST,Signpost India Limited,INE0KGZ01021,EQ,1393.98
SIKA,Sika Interplant Systems Limited,INE438E01032,EQ,1901.08
SIKKO,Sikko Industries Limited,INE112X01025,BE,0
SIL,Standard Industries Limited,INE173A01025,EQ,0
SILGO,Silgo Retail Limited,INE01II01013,EQ,0
SILINV,SIL Investments Limited,INE923A01015,EQ,0
SILLYMONKS,Silly Monks Entertainment Limited,INE203Y01012,EQ,0
SILVERTUC,Silver Touch Technologies Limited,INE625X01026,EQ,2522.88
SIMBHALS,Simbhaoli Sugars Limited,INE748T01016,BZ,0
SIMPLEXINF,Simplex Infrastructures Limited,INE059B01024,EQ,2041.06
SIMPLXREA,Simplex Realty Limited,INE167H01014,EQ,0
SINCLAIR,Sinclairs Hotels Limited,INE985A01022,EQ,0
SINDHUTRAD,Sindhu Trade Links Limited,INE325D01025,EQ,3760.76
SINGERIND,Singer India Limited,INE638A01035,EQ,0
SINTERCOM,Sintercom India Limited,INE129Z01016,EQ,0
SIRCA,Sirca Paints India Limited,INE792Z01011,EQ,2378.48
SIS,SIS LIMITED,INE285J01028,EQ,5944.29
SITINET,Siti Networks Limited,INE965H01011,BZ,0
SIYSIL,Siyaram Silk Mills Limited,INE076B01028,EQ,2800.92
SJS,S.J.S. Enterprises Limited,INE284S01014,EQ,6762.53
SJVN,SJVN Limited,INE002L01015,EQ,28553.89
SKFINDIA,SKF India Limited,INE640A01023,EQ,7868.05
SKFINDUS,SKF India (Industrial) Limited,INE2J8701016,EQ,11815.18
SKIL,SKIL Infrastructure Limited,INE429F01012,BZ,0
SKIPPER,Skipper Limited,INE439E01022,EQ,6155.05
SKMEGGPROD,SKM Egg Products Export (India) Limited,INE411D01023,EQ,1265.16
SKYGOLD,SKY GOLD AND DIAMONDS LIMITED,INE01IU01018,EQ,7886.95
SKYWAYS,Skyways Air Services Limited,INE0PX301025,EQ,0
SMARTLINK,Smartlink Holdings Limited,INE178C01020,BE,0
SMARTWORKS,Smartworks Coworking Spaces Limited,INE0NAZ01010,EQ,5118.94
SMCGLOBAL,SMC Global Securities Limited,INE103C01036,EQ,1507.47
SMLMAH,SML Mahindra Limited,INE294B01019,EQ,5612.25
SMLT,Sarthak Metals Limited,INE017W01010,EQ,0
SMSPHARMA,SMS Pharmaceuticals Limited,INE812G01025,EQ,3600.45
SNOWMAN,Snowman Logistics Limited,INE734N01019,EQ,0
SOBHA,Sobha Limited,INE671H01015,EQ,14251.47
SOFTTECH,Softtech Engineers Limited,INE728Z01015,EQ,0
SOLARA,Solara Active Pharma Sciences Limited,INE624Z01016,EQ,2900.27
SOLARINDS,Solar Industries India Limited,INE343H01029,EQ,155073.26
SOLARWORLD,Solarworld Energy Solutions Limited,INE0TY101024,EQ,1599.11
SOLEX,Solex Energy Limited,INE880Y01017,EQ,0
SOMANYCERA,Somany Ceramics Limited,INE355A01028,EQ,2105.6
SOMATEX,Soma Textiles & Industries Limited,INE314C01013,EQ,0
SOMICONVEY,Somi Conveyor Beltings Limited,INE323J01019,EQ,0
SONACOMS,Sona BLW Precision Forgings Limited,INE073K01018,EQ,36901.83
SONAL,Sonal Mercantile Limited,INE321M01017,EQ,0
SONAMLTD,SONAM LIMITED,INE00LM01029,BE,0
SONATSOFTW,Sonata Software Limited,INE269A01021,EQ,7114.38
SOTL,Savita Oil Technologies Limited,INE035D01020,EQ,3915.14
SOUTHBANK,The South Indian Bank Limited,INE683A01023,EQ,12213.81
SOUTHWEST,South West Pinnacle Exploration Limited,INE980Y01015,EQ,0
SPAL,S. P. Apparels Limited,INE212I01016,EQ,1995.9
SPANDANA,Spandana Sphoorty Financial Limited,INE572J01011,EQ,1617.2
SPARC,Sun Pharma Advanced Research Company Limited,INE232I01014,EQ,7249.81
SPCENET,Spacenet Enterprises India Limited,INE970N01027,EQ,0
SPECIALITY,Speciality Restaurants Limited,INE247M01014,BE,0
SPECTRUM,Spectrum Electrical Industries Limited,INE01EO01010,BE,2513.82
SPELS,SPEL Semiconductor Limited,INE252A01019,EQ,0
SPENCERS,Spencer's Retail Limited,INE020801028,EQ,0
SPIC,Southern Petrochemicals Industries Corporation  Limited,INE147A01011,EQ,1403.29
SPLIL,SPL Industries Limited,INE978G01016,EQ,0
SPLPETRO,Supreme Petrochem Limited,INE663A01033,EQ,13215.55
SPMLINFRA,SPML Infra Limited,INE937A01023,EQ,1496.82
SPORTKING,Sportking India Limited,INE885H01029,EQ,2312.08
SRD,Shankar Lal Rampal Dye-Chem Limited,INE01NE01012,EQ,0
SREEL,Sreeleathers Limited,INE099F01013,EQ,0
SRF,SRF Limited,INE647A01010,EQ,81172.97
SRGHFL,SRG Housing Finance Limited,INE559N01010,EQ,0
SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,INE917H01012,EQ,0
SRIKPRIND,Sri KPR Industries Limited,INE009C01019,EQ,0
SRM,SRM Contractors Limited,INE0R6Z01013,EQ,1110.73
SRTL,Shree Ram Twistex Limited,INE19GK01015,EQ,0
SSDL,Saraswati Saree Depot Limited,INE0PQ101010,EQ,0
SSWL,Steel Strips Wheels Limited,INE802C01033,EQ,3637.94
STALLION,Stallion India Fluorochemicals Limited,INE0RYC01010,BE,2127.85
STANLEY,Stanley Lifestyles Limited,INE01A001028,EQ,0
STAR,Strides Pharma Science Limited,INE939A01011,EQ,9717.77
STARCEMENT,Star Cement Limited,INE460H01021,EQ,8829.32
STARHEALTH,Star Health and Allied Insurance Company Limited,INE575P01011,EQ,30560.29
STARPAPER,Star Paper Mills Limited,INE733A01018,EQ,0
STARTECK,Starteck Finance Limited,INE992I01013,EQ,0
STCINDIA,The State Trading Corporation of India Limited,INE655A01013,EQ,0
STEELCAS,Steelcast Limited,INE124E01038,EQ,2888.75
STEELCITY,Steel City Securities Limited,INE395H01011,EQ,0
STEELXIND,STEEL EXCHANGE INDIA LIMITED,INE503B01021,EQ,1436.8
STEL,Stel Holdings Limited,INE577L01016,EQ,1016.71
STERTOOLS,Sterling Tools Limited,INE334A01023,BE,0
STLNETWORK,STL Networks Limited,INE1VXE01018,EQ,1345.14
STLSTRINF,Steel Strips Infrastructures Limited,INE205F01016,EQ,0
STLTECH,Sterlite Technologies Limited,INE089C01029,BE,28416.24
STOVEKRAFT,Stove Kraft Limited,INE00IN01015,EQ,2170.35
STUDDS,Studds Accessories Limited,INE00Q601028,EQ,1973.38
STYL,Seshaasai Technologies Limited,INE04VU01023,EQ,4523.28
STYLAMIND,Stylam Industries Limited,INE239C01020,EQ,5386.6
STYLEBAAZA,Baazar Style Retail Limited,INE01FR01028,EQ,2491.85
STYRENIX,Styrenix Performance Materials Limited,INE189B01011,EQ,3746.44
SUBEXLTD,Subex Limited,INE754A01055,EQ,0
SUBROS,Subros Limited,INE287B01021,EQ,4715.24
SUDARCOLOR,Sudarshan Colorants India Limited,INE492A01029,EQ,0
SUDARSCHEM,Sudarshan Chemical Industries Limited,INE659A01023,EQ,6946.75
SUDEEPPHRM,Sudeep Pharma Limited,INE0QPI01025,EQ,8465.5
SUKHJITS,Sukhjit Starch & Chemicals Limited,INE450E01029,EQ,0
SULA,Sula Vineyards Limited,INE142Q01026,EQ,1325.82
SUMEDHA,Sumedha Fiscal Services Limited,INE886B01012,EQ,0
SUMEETINDS,Sumeet Industries Limited,INE235C01036,EQ,1688.24
SUMICHEM,Sumitomo Chemical India Limited,INE258G01013,EQ,23033.08
SUMIT,Sumit Woods Limited,INE748Z01013,EQ,0
SUMMITSEC,Summit Securities Limited,INE519C01017,EQ,1632.11
SUNCLAY,Sundaram Clayton Limited,INE0Q3R01026,EQ,2997.29
SUNDARAM,Sundaram Multi Pap Limited,INE108E01023,EQ,0
SUNDARMFIN,Sundaram Finance Limited,INE660A01013,EQ,46276.98
SUNDRMBRAK,Sundaram Brake Linings Limited,INE073D01013,BE,0
SUNDRMFAST,Sundram Fasteners Limited,INE387A01021,EQ,17688.61
SUNDROP,Sundrop Brands Limited,INE209A01019,EQ,2551.7
SUNFLAG,Sunflag Iron And Steel Company Limited,INE947A01014,EQ,6368.96
SUNLOC,Sunil Healthcare Limited,INE671C01016,EQ,0
SUNPHARMA,Sun Pharmaceutical Industries Limited,INE044A01036,EQ,433609.6
SUNRAKSHAK,Sunrakshakk Industries India Limited,INE671K01027,EQ,0
SUNSHIEL,Sunshield Chemicals Limited,INE199E01014,EQ,0
SUNSHINE,Sunshine Pictures Limited,INE1B3O01011,EQ,0
SUNTECK,Sunteck Realty Limited,INE805D01034,EQ,4221.71
SUNTV,Sun TV Network Limited,INE424H01027,EQ,20238.22
SUPERHOUSE,Superhouse Limited,INE712B01010,EQ,0
SUPERSPIN,Super Spinning Mills Limited,INE662A01027,BE,0
SUPRAJIT,Suprajit Engineering Limited,INE399C01030,EQ,6313.99
SUPREME,Supreme Holdings & Hospitality (India) Limited,INE822E01011,EQ,0
SUPREMEENG,Supreme Engineering Limited,INE319Z01021,BZ,0
SUPREMEIND,Supreme Industries Limited,INE195A01028,EQ,44201.54
SUPREMEINF,Supreme Infrastructure India Limited,INE550H01011,EQ,0
SUPRIYA,Supriya Lifescience Limited,INE07RO01027,EQ,7876.45
SUPTANERY,Super Tannery Limited,INE460D01038,BE,0
SURAJEST,Suraj Estate Developers Limited,INE843S01025,EQ,0
SURAJLTD,Suraj Limited,INE713C01016,EQ,0
SURAKSHA,Suraksha Diagnostic Limited,INE877V01027,EQ,1402.27
SURANASOL,Surana Solar Limited,INE272L01022,EQ,0
SURANAT&P,Surana Telecom and Power Limited,INE130B01031,EQ,0
SURYALA,Suryalata Spinning Mills Limited,INE132C01027,EQ,0
SURYALAXMI,Suryalakshmi Cotton Mills Limited,INE713B01026,EQ,0
SURYAROSNI,Surya Roshni Limited,INE335A01020,EQ,5723.82
SURYODAY,Suryoday Small Finance Bank Limited,INE428Q01011,EQ,1803.21
SUTLEJTEX,Sutlej Textiles and Industries Limited,INE645H01027,BE,0
SUVEN,Suven Life Sciences Limited,INE495B01038,EQ,7083.53
SUVIDHAA,Suvidhaa Infoserve Limited,INE018401013,EQ,0
SUYOG,Suyog Telematics Limited,INE442P01014,EQ,0
SUZLON,Suzlon Energy Limited,INE040H01021,EQ,75681.87
SVGLOBAL,S V Global Mill Limited,INE159L01013,EQ,0
SVLL,Shree Vasu Logistics Limited,INE00CE01017,BE,0
SVPGLOB,SVP GLOBAL TEXTILES LIMITED,INE308E01029,EQ,0
SWANCORP,SWAN CORP LIMITED,INE665A01038,EQ,9922.48
SWANDEF,Swan Defence and Heavy Industries Limited,INE542F01020,BE,10371.53
SWARAJ,Swaraj Suiting Limited,INE0GMR01016,BE,0
SWARAJENG,Swaraj Engines Limited,INE277A01016,EQ,4515.92
SWARNSAR,Swarnsarita Jewels India Limited,INE967A01012,EQ,0
SWELECTES,Swelect Energy Systems Limited,INE409B01013,EQ,0
SWIGGY,Swiggy Limited,INE00H001014,EQ,68980.24
SWISSMLTRY,Swiss Military Consumer Goods Limited,INE010C01025,BE,0
SWSOLAR,Sterling and Wilson Renewable Energy Limited,INE00M201021,EQ,4857.46
SYMBIOTEC,Symbiotec Pharmalab Limited,INE899I01028,EQ,0
SYMPHONY,Symphony Limited,INE225D01027,EQ,4601.67
SYNCOMF,Syncom Formulations (India) Limited,INE312C01025,EQ,1343.26
SYNGENE,Syngene International Limited,INE398R01022,EQ,18512.27
SYRMA,Syrma SGS Technology Limited,INE0DYJ01015,EQ,24446.08
SYSTMTXC,Systematix Corporate Services Limited,INE356B01024,BE,0
TAALTECH,Taal Tech Limited,INE524T01011,EQ,1045.5
TAINWALCHM,Tainwala Chemical and Plastic (I) Limited,INE123C01018,EQ,0
TAJGVK,Taj GVK Hotels & Resorts Limited,INE586B01026,EQ,2076.05
TAKE,TAKE Limited,INE142I01023,EQ,0
TALBROAUTO,Talbros Automotive Components Limited,INE187D01029,EQ,2211.41
TAMBOLIIN,Tamboli Industries Limited,INE864J01012,BE,0
TANAA,Taneja Aerospace & Aviation Limited,INE692C01020,EQ,0
TANLA,Tanla Platforms Limited,INE483C01032,EQ,6813.22
TARACHAND,Tara Chand InfraLogistic Solutions Limited,INE555Z01020,EQ,0
TARAPUR,Tarapur Transformers Limited,INE747K01017,EQ,0
TARC,TARC Limited,INE0EK901012,EQ,3687.23
TARIL,Transformers And Rectifiers (India) Limited,INE763I01026,EQ,9465.73
TARMAT,Tarmat Limited,INE924H01018,EQ,0
TARSONS,Tarsons Products Limited,INE144Z01023,EQ,1092.32
TASTYBITE,Tasty Bite Eatables Limited,INE488B01017,EQ,2094.88
TATACAP,Tata Capital Limited,INE976I01016,EQ,138361.51
TATACHEM,Tata Chemicals Limited,INE092A01019,EQ,19020.1
TATACOMM,Tata Communications Limited,INE151A01013,EQ,56002.5
TATACONSUM,TATA CONSUMER PRODUCTS LIMITED,INE192A01025,EQ,108875.11
TATAELXSI,Tata Elxsi Limited,INE670A01012,EQ,25320.64
TATAINVEST,Tata Investment Corporation Limited,INE672A01026,EQ,33683.82
TATAPOWER,Tata Power Company Limited,INE245A01021,EQ,125768.56
TATASTEEL,Tata Steel Limited,INE081A01020,EQ,246984.91
TATATECH,Tata Technologies Limited,INE142M01025,EQ,30896.48
TATVA,Tatva Chintan Pharma Chem Limited,INE0GK401011,EQ,2816.99
TBOTEK,TBO Tek Limited,INE673O01025,EQ,14780.97
TBZ,Tribhovandas Bhimji Zaveri Limited,INE760L01018,EQ,1227.18
TCC,TCC Concept Limited,INE887D01024,EQ,1700.79
TCI,Transport Corporation of India Limited,INE688A01022,EQ,7164.03
TCIEXP,TCI Express Limited,INE586V01016,EQ,1985.3
TCIFINANCE,TCI Finance Limited,INE911B01018,BE,0
TCPLPACK,TCPL Packaging Limited,INE822C01015,EQ,2303.12
TCS,Tata Consultancy Services Limited,INE467B01029,EQ,782049.62
TDPOWERSYS,TD Power Systems Limited,INE419M01035,EQ,18633.36
TEAMGTY,Team India Guaranty Limited,INE289C01025,EQ,0
TEAMLEASE,Teamlease Services Limited,INE985S01024,EQ,2357.88
TECHM,Tech Mahindra Limited,INE669C01036,EQ,140074.65
TECHNOCRAF,Technocraft Ventures Limited,INE1D0W01018,EQ,0
TECHNOE,Techno Electric & Engineering Company Limited,INE285K01026,EQ,12082.94
TECHNVISN,TechNVision Ventures Limited,INE314H01012,EQ,3387.25
TECILCHEM,TECIL Chemicals and Hydro Power Limited,INE014B01011,EQ,0
TEGA,Tega Industries Limited,INE011K01018,EQ,13224.35
TEJASNET,Tejas Networks Limited,INE010J01012,EQ,10650.6
TEMBO,Tembo Global Industries Limited,INE869Y01028,EQ,0
TEMPSENS,Tempsens Instruments (India) Limited,INE1KZI01025,EQ,0
TENNIND,Tenneco Clean Air India Limited,INE19RI01016,EQ,23138.64
TERAI,Terai Tea Company Limited,INE390D01011,EQ,0
TERASOFT,Tera Software Limited,INE482B01010,EQ,0
TEXINFRA,Texmaco Infrastructure & Holdings Limited,INE435C01024,EQ,1261.52
TEXMOPIPES,Texmo Pipes and Products Limited,INE141K01013,EQ,0
TEXRAIL,Texmaco Rail & Engineering Limited,INE621L01012,EQ,4308.7
TFCILTD,Tourism Finance Corporation of India Limited,INE305A01023,EQ,3459.37
TFL,Transwarranty Finance Limited,INE804H01012,EQ,0
TGBHOTELS,TGB Banquets And Hotels Limited,INE797H01018,EQ,0
TGVSL,TGV Sraac Limited,INE284B01028,EQ,0
THACKER,Thacker & Company Limited,INE077P01034,EQ,0
THAKDEV,Thakkers Developers Limited,INE403F01017,EQ,0
THANGAMAYL,Thangamayil Jewellery Limited,INE085J01014,EQ,17015.54
THEINVEST,The Investment Trust Of India Limited,INE924D01017,EQ,0
THEJO,Thejo Engineering Limited,INE121N01019,EQ,0
THELEELA,Leela Palaces Hotels & Resorts Limited,INE0AQ201015,EQ,14353.51
THEMISMED,Themis Medicare Limited,INE083B01024,EQ,0
THERMAX,Thermax Limited,INE152A01029,EQ,56328.16
THOMASCOOK,Thomas Cook  (India)  Limited,INE332A01027,EQ,5161.02
THOMASCOTT,Thomas Scott (India) Limited,INE480M01011,EQ,0
THYROCARE,Thyrocare Technologies Limited,INE594H01019,EQ,8414.27
TI,Tilaknagar Industries Limited,INE133E01013,EQ,10730.92
TICL,Twamev Construction and Infrastructure Limited,INE388G01026,BE,0
TIGERLOGS,Tiger Logistics (India) Limited,INE906O01029,EQ,0
TIIL,Technocraft Industries (India) Limited,INE545H01011,EQ,5677.61
TIINDIA,Tube Investments of India Limited,INE974X01010,EQ,60769.85
TIJARIA,Tijaria Polypipes Limited,INE440L01017,BE,0
TIL,TIL Limited,INE806C01018,BE,1281.11
TIMETECHNO,Time Technoplast Limited,INE508G01029,EQ,8399.21
TIMEX,Timex Group India Limited,INE064A01026,EQ,4983.4
TIMKEN,Timken India Limited,INE325A01013,EQ,26588.69
TINNARUBR,Tinna Rubber and Infrastructure Limited,INE015C01016,EQ,1533.86
TIPSFILMS,Tips Films Limited,INE0LQS01015,EQ,0
TIPSMUSIC,Tips Music Limited,INE716B01029,EQ,8185.06
TIRUMALCHM,Thirumalai Chemicals Limited,INE338A01024,EQ,2069.89
TIRUPATIFL,Tirupati Forge Limited,INE319Y01024,BE,0
TITAGARH,TITAGARH RAIL SYSTEMS LIMITED,INE615H01020,EQ,11533.46
TITAN,Titan Company Limited,INE280A01028,EQ,371720.5
TMB,Tamilnad Mercantile Bank Limited,INE668A01016,EQ,12159.02
TMCV,Tata Motors Limited,INE1TAE01010,EQ,144114.21
TMPV,Tata Motors Passenger Vehicles Limited,INE155A01022,EQ,143394.04
TNPETRO,Tamilnadu PetroProducts Limited,INE148A01019,EQ,0
TNPL,Tamil Nadu Newsprint & Papers Limited,INE107A01015,EQ,1001.13
TNTELE,Tamilnadu Telecommunication Limited,INE141D01018,EQ,0
TOKYOPLAST,Tokyo Plast International Limited,INE932C01012,EQ,0
TOLINS,Tolins Tyres Limited,INE0RWQ01014,EQ,0
TORNTPHARM,Torrent Pharmaceuticals Limited,INE685A01028,EQ,154830.87
TORNTPOWER,Torrent Power Limited,INE813H01021,EQ,70171.09
TOTAL,Total Transport Systems Limited,INE336X01012,EQ,0
TOUCHWOOD,Touchwood Entertainment Limited,INE486Y01013,EQ,0
TOYAMSL,Toyam Sports Limited,INE457P01020,EQ,0
TPHQ,Teamo Productions HQ Limited,INE065J01024,BE,0
TPLPLASTEH,TPL Plastech Limited,INE413G01022,EQ,0
TRACXN,Tracxn Technologies Limited,INE0HMF01019,EQ,0
TRANSCOR,Transcorp International Limited,INE330E01023,EQ,0
TRANSPEK,Transpek Industry Limited,INE687A01016,BE,0
TRANSRAILL,Transrail Lighting Limited,INE454P01035,EQ,6403.34
TRANSWORLD,TRANSWORLD SHIPPING LINES LIMITED,INE757B01015,BE,0
TRAVELFOOD,Travel Food Services Limited,INE103V01028,EQ,16390.15
TREEHOUSE,Tree House Education & Accessories Limited,INE040M01013,EQ,0
TREJHARA,TREJHARA SOLUTIONS LIMITED,INE00CA01015,EQ,0
TREL,Transindia Real Estate Limited,INE0O3901029,EQ,0
TRENT,Trent Limited,INE849A01020,EQ,146886.72
TRF,TRF Limited,INE391D01019,EQ,0
TRIDENT,Trident Limited,INE064C01022,EQ,12327.12
TRIGYN,Trigyn Technologies Limited,INE948A01012,EQ,0
TRITONV,Triton Valves Limited,INE440G01017,EQ,0
TRITURBINE,Triveni Turbine Limited,INE152M01016,EQ,21343.47
TRIVENI,Triveni Engineering & Industries Limited,INE256C01024,EQ,8441.8
TRU,TruCap Finance Limited,INE615R01029,EQ,0
TRUALT,TruAlt Bioenergy Limited,INE0MWH01014,EQ,4308.64
TSFINV,TSF INVESTMENTS LIMITED,INE202Z01029,EQ,0
TTKHLTCARE,TTK Healthcare Limited,INE910C01018,EQ,1268.2
TTKPRESTIG,TTK Prestige Limited,INE690A01028,EQ,7345.37
TTL,T T Limited,INE592B01024,EQ,0
TTML,Tata Teleservices (Maharashtra) Limited,INE517B01013,EQ,9076.73
TURTLEMINT,Turtlemint Fintech Solutions Limited,INE0OC301013,EQ,0
TUTIALKA,Tuticorin Alkali Chemicals & Fertilizers Limited,INE400A01014,EQ,0
TVSELECT,TVS Electronics Limited,INE236G01019,EQ,0
TVSHLTD,TVS Holdings Limited,INE105A01035,EQ,26938.62
TVSMOTOR,TVS Motor Company Limited,INE494B01023,EQ,157686.16
TVSSCS,TVS Supply Chain Solutions Limited,INE395N01027,EQ,5803.72
TVSSRICHAK,TVS Srichakra Limited,INE421C01016,EQ,3054.36
TVTODAY,TV Today Network Limited,INE038F01029,EQ,0
TVVISION,TV Vision Limited,INE871L01013,BE,0
UBL,United Breweries Limited,INE686F01025,EQ,35723.78
UCAL,UCAL LIMITED,INE139B01016,BE,0
UCOBANK,UCO Bank,INE691A01018,EQ,32565.23
UDAYJEW,Uday Jewellery Industries Limited,INE551B01012,EQ,0
UDS,Updater Services Limited,INE851I01011,EQ,1221.9
UEL,Ujaas Energy Limited,INE899L01030,EQ,1869.57
UFBL,United Foodbrands Limited,INE382M01027,BE,2323.69
UFLEX,UFLEX Limited,INE516A01017,EQ,3014.83
UFO,UFO Moviez India Limited,INE527H01019,EQ,0
